intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
berberine,NCT_NCT05570357,ClinicalTrial,Berberine and Cinnamon in Management of Diabetes,,ClinicalTrials.gov,,,-0.9096787713744087,literature_prior,medium,-19.091005247717302,literature_prior,medium,-22.005454522147335,literature_prior,medium,1.8490563219952916,literature_prior,medium,-10.627460929039703,literature_prior,medium,Diabetes,NA,44
berberine,NCT_NCT02806999,ClinicalTrial,The Therapeutic Effects of Insulin and Berberine on Stress Hyperglycemia,,ClinicalTrials.gov,,,-0.8855038722803767,literature_prior,medium,-20.462915499001976,literature_prior,medium,-24.23429913567009,literature_prior,medium,2.1730161243372996,literature_prior,medium,-14.052907385463767,literature_prior,medium,Hyperglycemia,PHASE4,200
berberine,NCT_NCT01696448,ClinicalTrial,"The BANGALORE Study; Combination of Berberine, Lipoic Acid, and Picrorhiza",,ClinicalTrials.gov,,,-0.7538309389819765,literature_prior,medium,-21.91429603695166,literature_prior,medium,-28.11644737632679,literature_prior,medium,2.2079174707296896,literature_prior,medium,-13.982840999086173,literature_prior,medium,Metabolic Syndrome,NA,28
berberine,NCT_NCT06535698,ClinicalTrial,Evaluating the Effect of a Supplement on Symptoms of Hormonal Imbalance.,,ClinicalTrials.gov,,,-0.9873968672947563,literature_prior,medium,-19.04138379019115,literature_prior,medium,-28.799260441289274,literature_prior,medium,2.004941326790335,literature_prior,medium,-13.391118342650111,literature_prior,medium,Women's Health,NA,35
berberine,NCT_NCT05370261,ClinicalTrial,"Pharmacological Profile of Different Berberine Formulations, and Effects on Blood Sugar Levels",,ClinicalTrials.gov,,,-1.0189478521125055,literature_prior,medium,-13.52128045129046,literature_prior,medium,-26.303667631854875,literature_prior,medium,2.252167045473105,literature_prior,medium,-10.613195051667914,literature_prior,medium,Pharmacokinetics,NA,12
berberine,NCT_NCT05523024,ClinicalTrial,"Effect of Probiotics or Berberine in Hepatic Steatosis Markers, Cardiometabolic and Microbiotic Prof...",,ClinicalTrials.gov,,,-0.9253638077414926,literature_prior,medium,-17.031643936334667,literature_prior,medium,-26.199951829609912,literature_prior,medium,2.0800501477537425,literature_prior,medium,-11.588699943462025,literature_prior,medium,"Non Alcoholic Fatty Liver, Obesity",NA,140
berberine,NCT_NCT05031715,ClinicalTrial,Berberine and Altered Fasting Glucose,,ClinicalTrials.gov,,,-0.9998697297241306,literature_prior,medium,-17.726024705619416,literature_prior,medium,-25.88030876093439,literature_prior,medium,2.3759500009316605,literature_prior,medium,-11.626631047189528,literature_prior,medium,Glucose Metabolism Disorders,NA,50
berberine,NCT_NCT05602324,ClinicalTrial,Nutritional Supplement for Patients With Severe Infection,,ClinicalTrials.gov,,,-0.9007244323175545,literature_prior,medium,-17.583644781669822,literature_prior,medium,-24.514107295764934,literature_prior,medium,2.5527778936603562,literature_prior,medium,-13.384673131609958,literature_prior,medium,Severe Infection,NA,48
berberine,NCT_NCT03019263,ClinicalTrial,"Berberine, Chlorogenic Acid and Tocotrienols in Menopause-associated Dyslipidemia",,ClinicalTrials.gov,,,-0.9282233408959984,literature_prior,medium,-19.4695615677732,literature_prior,medium,-26.28425426150781,literature_prior,medium,1.7165791568131115,literature_prior,medium,-15.739853850268426,literature_prior,medium,Dyslipidemia,NA,63
berberine,NCT_NCT02548832,ClinicalTrial,Bezafibrate Plus Berberine in Mixed Dyslipidemia,,ClinicalTrials.gov,,,-0.768206742737522,literature_prior,medium,-21.70529939214862,literature_prior,medium,-26.75739871985607,literature_prior,medium,2.137963593808239,literature_prior,medium,-12.408979230621899,literature_prior,medium,Mixed Dyslipidemia,PHASE3,36
berberine,NCT_NCT06353347,ClinicalTrial,Efficacy and Safety of Berberine Ursodeoxycholate (HTD1801) in Patients With Type 2 Diabetes Inadequ...,,ClinicalTrials.gov,,,-1.1344644495983969,literature_prior,medium,-19.61830568632269,literature_prior,medium,-25.244573923594366,literature_prior,medium,1.9875948320528287,literature_prior,medium,-11.961410216003731,literature_prior,medium,Type 2 Diabetes Mellitus,PHASE3,551
berberine,NCT_NCT05647915,ClinicalTrial,Effects of Berberine in Reducing Abdominal Visceral Adipose Tissue Among Individuals with Obesity an...,,ClinicalTrials.gov,,,-0.9045549762454993,literature_prior,medium,-16.778384391426698,literature_prior,medium,-26.912720640820755,literature_prior,medium,1.9644151028803691,literature_prior,medium,-14.086343058490655,literature_prior,medium,"Obesity, Obesity, Abdominal, NAFLD",PHASE4,337
berberine,NCT_NCT06863922,ClinicalTrial,A Pilot Study of Berberine (Soloways ™) in Patients with Type 2 Diabetes Mellitus Carrying TCF7L2 Po...,,ClinicalTrials.gov,,,-0.9884328643180158,literature_prior,medium,-18.397443993620247,literature_prior,medium,-26.66236161923454,literature_prior,medium,2.232376421000628,literature_prior,medium,-10.928215540294657,literature_prior,medium,Diabetes Mellitus,NA,40
berberine,NCT_NCT04860063,ClinicalTrial,"Effect of Berberine on Metabolic Syndrome, Efficacy and Safety in Combination With Antiretroviral Th...",,ClinicalTrials.gov,,,-1.0558523689788262,literature_prior,medium,-18.026874128568764,literature_prior,medium,-26.952845253807567,literature_prior,medium,2.251960937321093,literature_prior,medium,-9.613392522834678,literature_prior,medium,"Metabolic Syndrome, HIV-1-infection, Glucose Intolerance, Dyslipidemias, Lipodystrophy, Lipoatrophy",PHASE3,40
berberine,NCT_NCT05720299,ClinicalTrial,A Clinical Study to Evaluate the Effects of Akkermansia Muciniphila and Berberine on Prediabetes Amo...,,ClinicalTrials.gov,,,-0.8408763724725478,literature_prior,medium,-20.054682317788203,literature_prior,medium,-25.356876197776714,literature_prior,medium,2.2446835606309947,literature_prior,medium,-12.918229198649835,literature_prior,medium,Prediabetes,NA,90
berberine,NCT_NCT05105321,ClinicalTrial,Cardiovascular Diseases and Diabetes Prevention Programme in Metabolic Syndrome (CDPP),,ClinicalTrials.gov,,,-1.010644361442283,literature_prior,medium,-18.71096269362216,literature_prior,medium,-28.7887045238868,literature_prior,medium,1.8941939987854708,literature_prior,medium,-12.636620711066952,literature_prior,medium,Metabolic Syndrome,PHASE4,5200
berberine,NCT_NCT05749874,ClinicalTrial,Effects of Berberine on Preventing Cardiovascular Disease and Diabetes Mellitus,,ClinicalTrials.gov,,,-0.8465940388276166,literature_prior,medium,-19.21897671851519,literature_prior,medium,-24.497756778895905,literature_prior,medium,2.0518020207103365,literature_prior,medium,-11.897899055039685,literature_prior,medium,"PreDiabetes, Abdominal Obesity, Hypertension, Dyslipidemias",PHASE4,6500
berberine,NCT_NCT03330184,ClinicalTrial,Effectiveness and Safety of Berberine Hydrochloride and Bifidobacterium in People With Abnormal Gluc...,,ClinicalTrials.gov,,,-0.858533803476431,literature_prior,medium,-18.480987431754148,literature_prior,medium,-20.106210219018404,literature_prior,medium,1.6166295902334529,literature_prior,medium,-12.87570680615358,literature_prior,medium,Berberine Hydrochloride,NA,300
berberine,NCT_NCT06979440,ClinicalTrial,Study on the Molecular Mechanism of Berberine to Improve Type 2 Diabetes Mellitus Complicated With D...,,ClinicalTrials.gov,,,-0.6507741091289813,literature_prior,medium,-18.142686787905067,literature_prior,medium,-24.24954732179814,literature_prior,medium,2.213827952670784,literature_prior,medium,-11.939816474813531,literature_prior,medium,Diabetes-Related Complications,,40
berberine,NCT_NCT05480670,ClinicalTrial,Treatment Benefits of Berberine Supplementation for Women With PCOS,,ClinicalTrials.gov,,,-1.041256329236277,literature_prior,medium,-20.069101315476303,literature_prior,medium,-21.389019040238182,literature_prior,medium,2.040287264930388,literature_prior,medium,-14.754796984555362,literature_prior,medium,Polycystic Ovary Syndrome,NA,120
berberine,NCT_NCT02983188,ClinicalTrial,Berberine as Adjuvant Treatment for Schizophrenia Patients,,ClinicalTrials.gov,,,-0.837213128514042,literature_prior,medium,-18.40214919870299,literature_prior,medium,-28.738401491154036,literature_prior,medium,1.9864749206268166,literature_prior,medium,-14.237414323306105,literature_prior,medium,"Schizophrenia, Schizophrenia Spectrum and Other Psychotic Disorders, Metabolic Syndrome x","PHASE2, PHASE3",113
berberine,NCT_NCT06340308,ClinicalTrial,"Clinical Study With Berberine-based Food Supplement, Artichoke Extract, Phytosterols, Fenugreek and ...",,ClinicalTrials.gov,,,-0.8181000357647743,literature_prior,medium,-13.157914377229678,literature_prior,medium,-28.29589387743038,literature_prior,medium,2.19213435841207,literature_prior,medium,-13.445842272428116,literature_prior,medium,Dyslipidemias,NA,36
berberine,NCT_NCT03972215,ClinicalTrial,Berberine Hyperglycemic Clamp,,ClinicalTrials.gov,,,-0.8016333487825253,literature_prior,medium,-16.625297659480804,literature_prior,medium,-28.099100029735073,literature_prior,medium,2.1510735345548953,literature_prior,medium,-12.64965624660767,literature_prior,medium,Diabetes Mellitus,EARLY_PHASE1,15
berberine,NCT_NCT02936414,ClinicalTrial,"Berberine Effect on Cytokine, CRP, Metabolic Disturbance as an Adjunctive Therapy in Schizophrenia P...",,ClinicalTrials.gov,,,-0.9198833995902749,literature_prior,medium,-21.290735230522756,literature_prior,medium,-27.023694332172475,literature_prior,medium,2.000324508549117,literature_prior,medium,-11.003535537766334,literature_prior,medium,Schizophrenia,NA,100
berberine,NCT_NCT02082756,ClinicalTrial,Effects of Berberine Hydrochloride and Bifidobacterium in Prediabetes Prevention and Treatment,,ClinicalTrials.gov,,,-0.9529248385645006,literature_prior,medium,-16.790659180326678,literature_prior,medium,-22.22041011720071,literature_prior,medium,2.376307329243554,literature_prior,medium,-13.916679355850428,literature_prior,medium,Prediabetes,"PHASE2, PHASE3",0
berberine,NCT_NCT03388762,ClinicalTrial,RCT of a Polyherbal Dietary Supplement for Prediabetes,,ClinicalTrials.gov,,,-0.9347117334012447,literature_prior,medium,-16.208965437266087,literature_prior,medium,-29.708950473133047,literature_prior,medium,2.3160623460903285,literature_prior,medium,-12.411154430640137,literature_prior,medium,Prediabetic State,NA,39
berberine,NCT_NCT02078167,ClinicalTrial,"Long Term Efficacy and Tolerability of a Nutraceutical Combination (Red Yeast Rice, Policosanols and...",,ClinicalTrials.gov,,,-0.8536247947655221,literature_prior,medium,-18.645206021421526,literature_prior,medium,-23.9943849603226,literature_prior,medium,2.564489330924873,literature_prior,medium,-12.306523680377774,literature_prior,medium,Hypercholesterolemia,PHASE4,60
berberine,NCT_NCT06415773,ClinicalTrial,Effects of Berberine Ursodeoxycholate (HTD1801) Versus Dapagliflozin in Patients with Type 2 Diabete...,,ClinicalTrials.gov,,,-0.8038905415613796,literature_prior,medium,-21.438569337916196,literature_prior,medium,-23.76596418011649,literature_prior,medium,2.265150322704513,literature_prior,medium,-13.664496135790172,literature_prior,medium,T2DM (Type 2 Diabetes Mellitus),PHASE3,418
berberine,NCT_NCT02084004,ClinicalTrial,Effects of Berberine Hydrochloride and Bifidobacterium in Diabetes Mellitus Prevention and Treatment,,ClinicalTrials.gov,,,-0.8947294154509451,literature_prior,medium,-16.699955985633014,literature_prior,medium,-25.078579024014456,literature_prior,medium,1.854329167670234,literature_prior,medium,-12.769641263952764,literature_prior,medium,Type 2 Diabetes Mellitus,"PHASE2, PHASE3",0
berberine,NCT_NCT00425009,ClinicalTrial,Therapeutic Effects of Berberine in Patients With Type 2 Diabetes,,ClinicalTrials.gov,,,-0.9695503319813692,literature_prior,medium,-21.677893122455195,literature_prior,medium,-22.458620227820393,literature_prior,medium,2.0474036931608555,literature_prior,medium,-12.128241812191641,literature_prior,medium,Type 2 Diabetes,"PHASE1, PHASE2",70
berberine,NCT_NCT03029390,ClinicalTrial,"Effect of Berberine Versus Metformin on Glycemic Control, Insulin Sensitivity and Insulin Secretion ...",,ClinicalTrials.gov,,,-0.9246365439756741,literature_prior,medium,-15.684654503824982,literature_prior,medium,-22.859770053645082,literature_prior,medium,1.7446765228055867,literature_prior,medium,-10.958970187948667,literature_prior,medium,"Prediabetes, Impaired Fasting Glucose, Impaired Glucose Tolerance",PHASE4,28
berberine,NCT_NCT06411275,ClinicalTrial,A Phase 2 Study of Berberine Ursodeoxycholate (HTD1801) in Patients With Type 2 Diabetes Inadequatel...,,ClinicalTrials.gov,,,-0.8405605985479123,literature_prior,medium,-21.591132833727894,literature_prior,medium,-26.075953201870234,literature_prior,medium,2.1136491334559597,literature_prior,medium,-14.52401408515646,literature_prior,medium,Type 2 Diabetes Mellitus,PHASE2,113
berberine,NCT_NCT01087632,ClinicalTrial,Armolipid Plus and Metabolic Syndrome,,ClinicalTrials.gov,,,-0.9345238093065078,literature_prior,medium,-19.383515806084464,literature_prior,medium,-24.0079783477469,literature_prior,medium,1.966161045322093,literature_prior,medium,-11.121757504343783,literature_prior,medium,Metabolic Syndrome,NA,66
berberine,NCT_NCT06350890,ClinicalTrial,Efficacy and Safety of Berberine Ursodeoxycholate (HTD1801) in Patients With Type 2 Diabetes,,ClinicalTrials.gov,,,-0.8459019390562748,literature_prior,medium,-17.981031683916754,literature_prior,medium,-26.068691747742637,literature_prior,medium,2.0922807328406123,literature_prior,medium,-12.33271108368936,literature_prior,medium,T2DM (Type 2 Diabetes Mellitus),PHASE3,408
berberine,NCT_NCT04107987,ClinicalTrial,"Berberine, Curcumin, Inositol, Banaba and Chromium Picolinate in Patients With Fasting Dysglycemia",,ClinicalTrials.gov,,,-0.8179490923292926,literature_prior,medium,-19.23838459471714,literature_prior,medium,-23.94562946067472,literature_prior,medium,2.1742972666783182,literature_prior,medium,-10.351011699720274,literature_prior,medium,Dysglycemia,PHASE3,148
berberine,NCT_NCT01138930,ClinicalTrial,Effect of Berberine on Hormonal and Metabolic Features in Obese Women With Polycystic Ovary Syndrome...,,ClinicalTrials.gov,,,-0.9302779046672904,literature_prior,medium,-19.88177777017304,literature_prior,medium,-26.761217765596644,literature_prior,medium,2.0586887106763543,literature_prior,medium,-13.971607443743205,literature_prior,medium,"Polycystic Ovary Syndrome, Obesity",NA,120
berberine,NCT_NCT01293162,ClinicalTrial,The Role of a Combination of Nutraceuticals in the Control of Cardiovascular Risk,,ClinicalTrials.gov,,,-0.7854337005339737,literature_prior,medium,-18.33496877936792,literature_prior,medium,-24.712642581075038,literature_prior,medium,2.3176439346986286,literature_prior,medium,-10.213768741728579,literature_prior,medium,Metabolic Syndrome,,150
berberine,NCT_NCT01649986,ClinicalTrial,Nutraceuticals to Improve Lipid Profile in European Countries,,ClinicalTrials.gov,,,-0.8047683253865431,literature_prior,medium,-21.732413995966454,literature_prior,medium,-19.074973367910697,literature_prior,medium,2.2710290340543753,literature_prior,medium,-11.903581231325258,literature_prior,medium,Hyperlipidemia,PHASE4,100
